,"Vadodara, Gujarat",Parul University,Medical (Homeopathy),B.H.M.S.,,"₹1,41,000","₹15,51,000",5.5 Years,"10+2 with PCB, min 50%.","Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,Law,B.Com. + LL.B.,,"₹62,500","₹6,25,000",5 Years,Min 45% in 10+2.,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,Medical Management,M.H.A.,,"₹58,750 - ₹68,750","₹2,35,000 - ₹2,75,000",2 Years,Bachelor's degree with min 50%.,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,Arts/Design,B.V.A.,,"₹40,500","₹3,24,000",4 Years,"Class 12 with English. Reserved 35%, Open 40%.","Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,Architecture/Planning,M.Plan.,,"₹37,500","₹1,50,000",2 Years,Relevant Bachelor's/Master's with min 50%.,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,Performing Arts,B.P.A.,,"₹45,000","₹2,70,000",3 Years,Min 45% in 10+2.,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,Performing Arts,M.P.A.,,"₹55,000","₹2,20,000",2 Years,Bachelor's in Performing Arts.,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,Management,BBA + PGD,,"₹1,02,500","₹8,20,000",4 Years,10+2 with min 50% + Entrance Exam.,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,Management,Diploma + BBA,,"₹62,500","₹3,75,000",3 Years,10+2 with min 45%.,"Amazon, TCS, L&T, Byju's"
,,,,,,,,,,
,,,,,,,,,,
,"Location (City, State)",College Name,Stream,Course,Specializations,Sem Fee,Total Fee,Duration,Special Note,Placement Partners
,"Vadodara, Gujarat",Parul University,Engineering,B.Tech,Computer Science/Mechanical/Civil/Aero,"₹80,500","₹6,44,000",4 Years,Standard Branches,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,Engineering,B.Tech (Hons.),Mechanical/Electrical (Electric Vehicles),"₹1,10,000","₹8,80,000",4 Years,,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,Engineering,B.Tech,Industry Embedded (SAP / Oracle / AME),"₹1,21,000","₹9,68,000",4 Years,Industry Linked Program,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,Management,MBA,Standard (Finance/Marketing/HR/Digital Mkt),"₹1,05,000","₹4,20,000",2 Years,,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,Management,MBA,Industry Embedded (KPMG / SAP / OM Logistics),"₹1,44,200","₹5,76,800",2 Years,Industry Linked Program,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,Design,B.Des,Interior/Product/UX/Fashion,"₹1,77,000","₹14,16,000",4 Years,,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,Design,B.Des,Building & Infrastructure,"₹67,500","₹5,40,000",4 Years,,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,Agriculture,B.Sc (Hons.),Agriculture,"₹49,500","₹3,96,000",4 Years,,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,Science,B.Sc,Chemistry/Physics/Microbio/Biotech,"₹51,150","₹3,06,900",3 Years,,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,IT,B.Sc (IT),Big Data/Cloud/Cyber Security/Gaming,"₹67,000","₹4,02,000",3 Years,,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,IT,B.Sc IT (Hons),Cloud/Cyber/Full Stack/Gaming,"₹67,000","₹5,36,000",4 Years,,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,Nursing,B.Sc,Nursing,"₹78,750","₹6,30,000",4 Years,,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,Paramedical,B.Sc,Neurology/Optometry/Cardiology/MLT,"₹51,000","₹3,06,000",3 Years,,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,Arts,BA / BA (Hons),English/History/Psychology/Economics,"₹45,000","₹2,70,000 - ₹3,60,000",3-4 Years,,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,Management,BBA / BBA (Hons),Marketing/Finance/HR/Digital Mkt,"₹67,000","₹4,02,000 - ₹5,36,000",3-4 Years,,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,IT,BCA / BCA (Hons),AI/Cloud/Cyber Security/Blockchain,"₹67,000","₹4,02,000 - ₹5,36,000",3-4 Years,,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,Commerce,B.Com / B.Com (Hons),Accounting/Finance/HR/Banking,"₹37,000","₹2,22,000 - ₹2,96,000",3-4 Years,,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,Pharmacy,B.Pharm,Vadodara Campus,"₹90,000","₹7,20,000",4 Years,,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,Diploma,Diploma,Engineering (Civil/Mech/EE/Aero/CSE),"₹39,500","₹2,37,000",3 Years,,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,Science,M.Sc,Chemistry/Physics/Biotech/Microbio,"₹57,500","₹2,30,000",2 Years,,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,IT,M.Sc (IT),AI/Data Science/Cloud/Cyber Security,"₹80,000","₹3,20,000",2 Years,,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,Engineering,M.Tech,IT/Automobile/Structural/Mechatronics,"₹62,500","₹2,50,000",2 Years,,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,IT,MCA,AI/Cloud/Cyber/Big Data,"₹68,500","₹2,74,000",2 Years,,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,IT,MCA (Industry),Embedded with SAP/Microsoft/Oracle,"₹97,125","₹3,88,500",2 Years,Industry Linked Program,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,Pharmacy,M.Pharm,Pharmaceutics/Pharmacology/Analysis,"₹1,00,000","₹4,00,000",2 Years,,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,Law,LLM,Human Rights/Environmental/IPR,"₹53,500 - ₹62,500","₹1,07,000 - ₹1,25,000",1 Year,,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,Medical,MD/MS (Ayurved),Panchakarma/Kayachikitsa/Shalya Tantra,"₹75,000 - ₹2,37,500","₹4,50,000 - ₹14,25,000",3 Years,,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,Architecture,B.Arch,General,"₹80,000","₹8,00,000",5 Years,,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,Paramedical,MPT,Neuro/Musculoskeletal/Cardio,"₹72,500 - ₹97,500","₹2,90,000 - ₹3,90,000",2 Years,,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,Design,M.Des,Interior/AI/Sound/Animation,"₹75,000 - ₹92,500","₹3,00,000 - ₹3,70,000",2 Years,,"Amazon, TCS, L&T, Byju's"
,"Location (City, State)",College Name,Stream,Course,Specializations,Sem Fee,Total Fee,Duration,Special Note,Placement Partners
,"Vadodara, Gujarat",Parul University,Medical,Master in Public Health (MPH),General,"₹58,750","₹2,35,000",2 Years,,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,Medical,Master in Public Health (MPH),Executive,"₹68,750","₹2,75,000",2 Years,Minimum 2-5 years experience recommended.,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,IT,Integrated MCA (BCA+MCA),General/AI/Big Data/Cyber/Cloud/Full Stack,"₹70,000","₹7,00,000",5 Years,,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,IT,Integrated MCA (BCA+MCA),Blockchain/Gaming/Web Technologies,"₹70,350","₹5,62,800",4 Years,Accelerated Track,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,IT,Integrated MCA (BCA+MCA),Industry Embedded (SAP/MS/Oracle/Quick Heal),"₹1,10,000","₹11,00,000",5 Years,Industry Linked Program,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,Hotel Mgmt,MHMCT,Hotel Management,"₹35,000","₹1,40,000",2 Years,,"Amazon, TCS, L&T, Byju's"
,"Vadodara, Gujarat",Parul University,Hotel Mgmt,MHMCT,Tourism Management,"₹31,500","₹1,26,000",2 Years,,"Amazon, TCS, L&T, Byju's"
,,,,,,,,,,
,,,,,,,,,,
,"Location (City, State)",College Name,Stream,Course,Specializations,Sem Fee,Total Fee,Duration,Special Note,Placement Partners
,"Mehsana, Gujarat",Ganpat University,Design,B.Des.,,"₹80,000","₹6,40,000",4 Years,Min 50% in 10+2.,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Arts,B.A.,,"₹45,000","₹2,70,000",3 Years,,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Commerce,B.Com.,,"₹20,000","₹1,20,000",3 Years,Min 45% in 10+2.,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Pharmacy,B.Pharm.,,"₹80,000","₹6,40,000",4 Years,10+2 with PCB/PCM.,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Management,Post Graduate Diploma,,"₹27,500","₹55,000",1 Year,Min 50% in Bachelor's.,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Commerce,M.Com.,,"₹35,000","₹1,40,000",2 Years,,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,IT,M.C.A.,,"₹65,000","₹2,60,000",2 Years,Min 50% in Bachelor's with Math.,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Pharmacy,M.Pharm.,,"₹1,00,000","₹4,00,000",2 Years,Min 55% in B.Pharm.,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Nursing,G.N.M.,,"₹60,000","₹3,60,000",3 Years,Min 45% in 10+2 (Science).,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Architecture,B.Arch.,,"₹49,600","₹4,96,000",5 Years,Min 50% in 10+2 + NATA.,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Humanities,Master of Social Work,,"₹30,000","₹1,20,000",2 Years,Min 50% in Bachelor's.,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Engineering,M.E.,,"₹65,000","₹2,60,000",2 Years,Min 50% in B.E./B.Tech + GATE.,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,IT,B.C.A. + M.C.A.,,"₹52,500","₹5,25,000",5 Years,Integrated program.,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Science,M.Sc. + Ph.D.,,"₹55,000","₹5,50,000",5 Years,Integrated Research Track,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Engineering,M.Tech. + Ph.D.,,"₹55,000","₹5,50,000",5 Years,Integrated Research Track,"TCS, Infosys, L&T, Reliance"
,,,,,,,,,,
,,,,,,,,,,
,"Location (City, State)",College Name,Stream,Course,Specializations,Sem Fee,Total Fee,Duration,Special Note,Placement Partners
,"Mehsana, Gujarat",Ganpat University,Engineering,B.Tech,Agricultural Engineering,"₹59,500","₹4,76,000",4 Years,,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Engineering,B.Tech,Food/Chemical/EC/Petro/Auto/Civil/Mech,"₹70,000","₹5,60,000",4 Years,,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Engineering,B.Tech,CSE - With IBM,"₹63,900","₹5,11,200",4 Years,Industry Partner: IBM,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Engineering,B.Tech,Computer Science and Business Systems,"₹70,000","₹5,60,000",4 Years,,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Engineering,B.Tech,CE in AI / IT / Mechatronics / Biomedical,"₹70,000","₹5,60,000",4 Years,,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Engineering,B.Tech,CSE in Big Data and Analytics (IBM),"₹85,000","₹6,80,000",4 Years,Ahmedabad Campus,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Engineering,B.Tech,Marine Engineering,"₹2,22,500","₹17,80,000",4 Years,Residential/Marine Standards,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Engineering,B.Tech,Computer Engineering,"₹85,000","₹6,80,000",4 Years,,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Management,MBA,Startup and Entrepreneurship,"₹51,250","₹2,05,000",2 Years,Ahmedabad Campus,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Management,MBA,Finance/Marketing/HR/Supply Chain,"₹67,500","₹2,70,000",2 Years,,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Management,MBA,Technology Management (Tech MBA),"₹1,02,500","₹4,10,000",2 Years,,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Management,MBA,Business Analytics,"₹1,22,400","₹4,89,600",2 Years,,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Agriculture,B.Sc. (Hons),Agriculture,"₹67,500","₹5,40,000",4 Years,,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Science,B.Sc,Chemistry/Biotech/Microbio,"₹25,000","₹1,50,000",3 Years,,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Science,B.Sc (Hons),Chemistry/Biotech/Microbio,"₹35,000","₹2,80,000",4 Years,,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,IT,B.Sc (IT),Data Science / Cyber Security / IT,"₹30,000 - ₹40,000","₹1,80,000 - ₹2,40,000",3 Years,,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,IT,B.Sc IT (Hons),Data Science/Cyber/Infra Mgmt,"₹37,500 - ₹52,500","₹3,00,000 - ₹4,20,000",4 Years,,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Science,B.Sc.,Nautical Science,"₹2,22,500","₹13,35,000",3 Years,Marine/Shipboard Training,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Management,BBA,Marketing/Finance/General,"₹25,000 - ₹30,000","₹1,50,000 - ₹1,80,000",3 Years,,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Management,BBA (Hons),Marketing/Finance/Business Analytics/Tech,"₹40,000 - ₹57,500","₹3,20,000 - ₹4,60,000",4 Years,,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,IT,BCA / BCA (Hons),General,"₹27,000 - ₹35,000","₹1,62,000 - ₹2,80,000",3-4 Years,,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Diploma,Diploma,Civil/Mech/CSE/IT/EE/Auto/Mechatronics,"₹32,500","₹1,95,000",3 Years,,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Agriculture,M.Sc,Agriculture Analytics,"₹1,32,880","₹5,31,520",2 Years,,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,IT,M.Sc IT,AI & ML / Data Science / Cyber Security,"₹50,000","₹2,00,000",2 Years,,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Science,M.Sc + PhD,Organic Farming / Urban Farming,"₹55,000","₹5,50,000",5 Years,Integrated Research,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Engineering,M.Tech,Civil/IT/EC/Biomedical/Computer,"₹65,000","₹2,60,000",2 Years,,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Engineering,M.Tech + PhD,Renewable Energy Tech,"₹55,000","₹5,50,000",5 Years,Integrated Research,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Marine,Certificate,GME / GP Ratings / ETO,"₹55,000 - ₹1,10,000","₹55,000 - ₹1,10,000",4m - 1y,,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,IT,MCA,General,"₹65,000","₹2,60,000",2 Years,,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Engineering,Diploma + B.Tech,Computer Engineering,"₹85,000","₹10,20,000",6 Years,Integrated Path,"TCS, Infosys, L&T, Reliance"
,"Mehsana, Gujarat",Ganpat University,Engineering,Diploma + B.Tech,Petro/Biomed/Civil/Auto/EE/Mech,"₹64,500","₹7,74,000",6 Years,Integrated Path,"TCS, Infosys, L&T, Reliance"
,,,,,,,,,,
,"Jaipur, Rajasthan","Jaipur Engineering College (JEC), Kukas",Engineering,B.Tech,Computer Science Engineering (AI),"₹47,750","₹95,500",4 Years,-,Admission via JEE Main
,"Jaipur, Rajasthan","Jaipur Engineering College (JEC), Kukas",Engineering,B.Tech,Computer Science Engineering,"₹47,750","₹95,500",4 Years,-,Admission via JEE Main
,"Jaipur, Rajasthan","Jaipur Engineering College (JEC), Kukas",Engineering,B.Tech,Electronics & Communication Engineering,"₹47,750","₹95,500",4 Years,-,Admission via JEE Main
,"Jaipur, Rajasthan","Jaipur Engineering College (JEC), Kukas",Engineering,B.Tech,Electrical Engineering,"₹47,750","₹95,500",4 Years,-,Admission via JEE Main
,"Jaipur, Rajasthan","Jaipur Engineering College (JEC), Kukas",Engineering,B.Tech,Mechanical Engineering,"₹47,750","₹95,500",4 Years,-,Admission via JEE Main
,"Jaipur, Rajasthan","Jaipur Engineering College (JEC), Kukas",Engineering,B.Tech,Civil Engineering,"₹47,750","₹95,500",4 Years,-,Admission via JEE Main
,"Jaipur, Rajasthan","Jaipur Engineering College (JEC), Kukas",Engineering,M.Tech,Computer Science,"₹47,750","₹95,500",2 Years,-,Admission via GATE
,"Jaipur, Rajasthan","Jaipur Engineering College (JEC), Kukas",Engineering,M.Tech,Power Systems,"₹47,750","₹95,500",2 Years,-,Admission via GATE
,"Jaipur, Rajasthan","Jaipur Engineering College (JEC), Kukas",Engineering,M.Tech,Digital Communication Systems,"₹47,750","₹95,500",2 Years,-,Admission via GATE
,"Jaipur, Rajasthan","Jaipur Engineering College (JEC), Kukas",Engineering,M.Tech,Production Engineering,"₹47,750","₹95,500",2 Years,-,Admission via GATE
,"Jaipur, Rajasthan","Jaipur Engineering College (JEC), Kukas",Engineering,M.Tech,Environmental Engineering,"₹47,750","₹95,500",2 Years,-,Admission via GATE
,"Jaipur, Rajasthan","Jaipur Engineering College (JEC), Kukas",Engineering,B.Tech,Computer Science Engineering (AI),"₹47,750","₹95,500",3 Years,-,Lateral Entry (Diploma/B.Sc.)
,"Jaipur, Rajasthan","Jaipur Engineering College (JEC), Kukas",Engineering,B.Tech,Computer Science Engineering,"₹47,750","₹95,500",3 Years,-,Lateral Entry (Diploma/B.Sc.)
,"Jaipur, Rajasthan","Jaipur Engineering College (JEC), Kukas",Engineering,B.Tech,Electronics & Communication Engineering,"₹47,750","₹95,500",3 Years,-,Lateral Entry (Diploma/B.Sc.)
,"Jaipur, Rajasthan","Jaipur Engineering College (JEC), Kukas",Engineering,B.Tech,Electrical Engineering,"₹47,750","₹95,500",3 Years,-,Lateral Entry (Diploma/B.Sc.)
,"Jaipur, Rajasthan","Jaipur Engineering College (JEC), Kukas",Engineering,B.Tech,Mechanical Engineering,"₹47,750","₹95,500",3 Years,-,Lateral Entry (Diploma/B.Sc.)
,"Jaipur, Rajasthan","Jaipur Engineering College (JEC), Kukas",Engineering,B.Tech,Civil Engineering,"₹47,750","₹95,500",3 Years,-,Lateral Entry (Diploma/B.Sc.)
,,,,,,,,,,
,,,,,,,,,,
,City & State,College Name,Stream,Course,Specializations,Semester Fee,Fee (Annual),Duration,Placement Partners,Special Note
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Management,PGDM,General,"₹12,500","₹25,000",2 Years,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Commerce and Banking,B.Com,General,"₹19,550","₹39,100",3 Years,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Law,LL.B,General,"₹25,050","₹50,100",3 Years,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Education,B.Ed,General,"₹33,050","₹66,100",2 Years,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Engineering,M.Tech,General,"₹42,300","₹84,600",2 Years,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Commerce and Banking,M.Com,General,"₹23,550","₹47,100",2 Years,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Pharmacy,M.Pharm,General,"₹25,000","₹50,000",2 Years,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Education,M.Ed,General,"₹37,050","₹74,100",2 Years,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Nursing,GNM,General,"₹35,000","₹70,000",3 Years,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Arts and Humanities,M.Phil,General,"₹38,750","₹77,500",2 Years,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Law,LL.B,Integrated (B.A. + LL.B),"₹24,550","₹49,100",5 Years,-,Integrated Course
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Paramedical,BPT,General,"₹47,800","₹95,600",4 Years,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Medical,BDS,General,"₹95,000","₹1,90,000",5 Years,-,NEET Required
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Arts and Humanities,B.Lib,General,"₹20,800","₹41,600",1 Year,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Nursing,ANM,General,"₹26,300","₹52,600",2 Years,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Hotel Management,BHM,General,"₹2,50,000","₹5,00,000",4 Years,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Arts and Humanities,M.Lib,General,"₹18,800","₹37,600",1 Year,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Design,BFA,General,"₹20,800","₹41,600",3 Years,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Science,B.Sc,Integrated (B.Sc + M.Sc),"₹22,050","₹44,100",5 Years,-,Integrated Course
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Design,MFA,General,"₹30,000","₹60,000",2 Years,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Medical,MPH,General,"₹45,000","₹90,000",2 Years,-,-
,,,,,,,,,,
,City & State,College Name,Stream,Course,Specializations,Semester Fee,Fee (Annual),Duration,Placement Partners,Special Note
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Engineering,B.Tech,Artificial Intelligence,"₹30,000","₹60,000",4 Years,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Engineering,B.Tech,Data Science,"₹30,000","₹60,000",4 Years,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Engineering,B.Tech,Aeronautical Engineering,"₹47,300","₹94,600",4 Years,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Engineering,B.Tech,Civil Engineering,"₹47,300","₹94,600",4 Years,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Engineering,B.Tech,Mechanical Engineering,"₹47,300","₹94,600",4 Years,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Engineering,B.Tech,Computer Engineering,"₹47,300","₹94,600",4 Years,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Engineering,B.Tech,Information Technology,"₹47,300","₹94,600",4 Years,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Engineering,B.Tech,Electrical Engineering,"₹47,300","₹94,600",4 Years,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Engineering,B.Tech,Automobile Engineering,"₹47,300","₹94,600",4 Years,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Engineering,B.Tech,Electronics & Communication Engineering,"₹47,300","₹94,600",3 Years,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Engineering,B.Tech,Food Technology,"₹39,800","₹79,600",4 Years,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Engineering,B.Tech,Biomedical Engineering,"₹47,300","₹94,600",4 Years,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Engineering,B.Tech,Dairy Technology,"₹39,800","₹79,600",4 Years,-,Honors
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Engineering,B.Tech,Aeronautical Engineering,-,-,4 Years,-,Lateral Entry
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Engineering,B.Tech,Civil Engineering,-,-,3 Years,-,Lateral Entry
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Engineering,B.Tech,Mechanical Engineering,-,-,3 Years,-,Lateral Entry
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Engineering,B.Tech,Computer Science Engineering,-,-,3 Years,-,Lateral Entry
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Engineering,B.Tech,Electrical Engineering,-,-,3 Years,-,Lateral Entry
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Engineering,B.Tech,Electronics & Communication Engineering,-,-,3 Years,-,Lateral Entry
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Management,MBA,Finance,"₹57,300","₹1,14,600",2 Years,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Management,MBA,Marketing,"₹57,300","₹1,14,600",2 Years,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Management,MBA,International Business,"₹57,300","₹1,14,600",2 Years,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Management,MBA,Human Resource,"₹57,300","₹1,14,600",2 Years,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Science,B.Sc,Agriculture,"₹1,50,000","₹3,00,000",4 Years,-,Honors
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Design,B.Sc,Graphic Designing,"₹25,050","₹50,100",3 Years,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Information Technology,B.Sc,Cyber Security,"₹25,050","₹50,100",3 Years,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Nursing,B.Sc,Nursing,"₹46,300","₹92,600",4 Years,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Information Technology,B.Sc,Web Designing,"₹25,050","₹50,100",3 Years,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Information Technology,B.Sc,Information Technology,"₹24,550","₹49,100",3 Years,-,-
,"Mandi Gobindgarh, Punjab",Desh Bhagat University,Paramedical,B.Sc,Radiology,"₹27,500","₹55,000",3 Years,-,-
